fuente,Producto 2,mes,Agru. Ciclo,Fecha Seguimiento,Cuentas Norm,Saldo Norm,Cuentas Pendientes ,Saldo Pendiente,Momentos,Saldo Norm x Dia,
Privada,Alkosto Privada,202301,CICLO 3,20230105,2230,3251496573,5564,8274496017,19,461726273,
Privada,Alkosto Privada,202301,CICLO 3,20230106,2572,3721105354,5222,7804887236,20,469608781,
Privada,Alkosto Privada,202301,CICLO 3,20230107,2812,4027529796,4982,7498462794,21,306424442,
Privada,Alkosto Privada,202301,CICLO 3,20230108,2980,4255783103,4814,7270209487,22,228253307,
Privada,Alkosto Privada,202301,CICLO 3,20230109,3232,4631887373,4562,6894105217,23,376104270,
Privada,Alkosto Privada,202301,CICLO 3,20230110,4326,6259419208,3468,5266573382,24,1627531835,
Privada,Alkosto Privada,202301,CICLO 3,20230111,5056,7383340414,2738,4142652176,25,1123921206,
Privada,Exito Privada,202301,CICLO 1,20221210,198,229456073,83472,134056165202,01,229456073,
Privada,Exito Privada,202301,CICLO 1,20221211,349,392876043,83321,133892745232,02,163419970,
Privada,Exito Privada,202301,CICLO 1,20221212,577,743158862,83093,133542462413,03,350282819,
Privada,Exito Privada,202301,CICLO 1,20221213,853,1112429278,82817,133173191997,04,369270416,
Privada,Exito Privada,202301,CICLO 1,20221214,1172,1606472193,82498,132679149082,05,494042915,
Privada,Exito Privada,202301,CICLO 1,20221215,1701,2304866065,81969,131980755210,06,698393872,
Privada,Exito Privada,202301,CICLO 1,20221216,2576,3562026971,81094,130723594304,07,1257160906,
Privada,Exito Privada,202301,CICLO 1,20221217,3199,4336530564,80471,129949090711,08,774503593,
Privada,Exito Privada,202301,CICLO 1,20221218,3570,4858550731,80100,129427070544,09,522020167,
Privada,Exito Privada,202301,CICLO 1,20221219,4401,6009080399,79269,128276540876,10,1150529668,
Privada,Exito Privada,202301,CICLO 1,20221220,5509,7745362987,78161,126540258288,11,1736282588,
Privada,Exito Privada,202301,CICLO 1,20221221,6878,9919743967,76792,124365877308,12,2174380980,
Privada,Exito Privada,202301,CICLO 1,20221222,8192,12051211758,75478,122234409517,13,2131467791,
Privada,Exito Privada,202301,CICLO 1,20221223,9781,14888979783,73889,119396641492,14,2837768025,
Privada,Exito Privada,202301,CICLO 1,20221224,10611,16249577510,73059,118036043765,15,1360597727,
Privada,Exito Privada,202301,CICLO 1,20221225,10972,16794670941,72698,117490950334,16,545093431,
Privada,Exito Privada,202301,CICLO 1,20221226,13405,21105681105,70265,113179940170,17,4311010164,
Privada,Exito Privada,202301,CICLO 1,20221227,15938,25355719742,67732,108929901533,18,4250038637,
Privada,Exito Privada,202301,CICLO 1,20221228,19156,30941847141,64514,103343774134,19,5586127399,
Privada,Exito Privada,202301,CICLO 1,20221229,23473,38026129565,60197,96259491710,20,7084282424,
Privada,Exito Privada,202301,CICLO 1,20221230,28459,45755095568,55211,88530525707,21,7728966003,
Privada,Exito Privada,202301,CICLO 1,20221231,31369,50202035348,52301,84083585927,22,4446939780,
Privada,Exito Privada,202301,CICLO 1,20230101,32635,52284352178,51035,82001269097,23,2082316830,
Privada,Exito Privada,202301,CICLO 1,20230102,47753,77498480386,35917,56787140889,24,25214128208,
Privada,Exito Privada,202301,CICLO 3,20221218,130,184858449,36126,50311330889,01,184858449,
Privada,Exito Privada,202301,CICLO 3,20221219,139,190827926,36117,50305361412,02,5969477,
Privada,Exito Privada,202301,CICLO 3,20221220,295,428041842,35961,50068147496,03,237213916,
Privada,Exito Privada,202301,CICLO 3,20221221,537,736849199,35719,49759340139,04,308807357,
Privada,Exito Privada,202301,CICLO 3,20221222,770,999698123,35486,49496491215,05,262848924,
Privada,Exito Privada,202301,CICLO 3,20221223,1123,1471680610,35133,49024508728,06,471982487,
Privada,Exito Privada,202301,CICLO 3,20221224,1303,1673246994,34953,48822942344,07,201566384,
Privada,Exito Privada,202301,CICLO 3,20221225,1398,1804803485,34858,48691385853,08,131556491,
Privada,Exito Privada,202301,CICLO 3,20221226,1839,2397369113,34417,48098820225,09,592565628,
Privada,Exito Privada,202301,CICLO 3,20221227,2279,2991127751,33977,47505061587,10,593758638,
Privada,Exito Privada,202301,CICLO 3,20221228,2807,3748045145,33449,46748144193,11,756917394,
Privada,Exito Privada,202301,CICLO 3,20221229,3526,4747046285,32730,45749143053,12,999001140,
Privada,Exito Privada,202301,CICLO 3,20221230,4292,5819047795,31964,44677141543,13,1072001510,
Privada,Exito Privada,202301,CICLO 3,20221231,4702,6263407942,31554,44232781396,14,444360147,
Privada,Exito Privada,202301,CICLO 3,20230101,4864,6449060037,31392,44047129301,15,185652095,
Privada,Exito Privada,202301,CICLO 3,20230102,6098,8210621760,30158,42285567578,16,1761561723,
Privada,Exito Privada,202301,CICLO 3,20230103,7683,10242975950,28573,40253213388,17,2032354190,
Privada,Exito Privada,202301,CICLO 3,20230104,9346,12503163065,26910,37993026273,18,2260187115,
Privada,Exito Privada,202301,CICLO 3,20230105,10995,14645830453,25261,35850358885,19,2142667388,
Privada,Exito Privada,202301,CICLO 3,20230106,12695,16932492220,23561,33563697118,20,2286661767,
Privada,Exito Privada,202301,CICLO 3,20230107,13920,18519950192,22336,31976239146,21,1587457972,
Privada,Exito Privada,202301,CICLO 3,20230108,14650,19505460475,21606,30990728863,22,985510283,
Privada,Exito Privada,202301,CICLO 3,20230109,15875,21168447352,20381,29327741986,23,1662986877,
Privada,Exito Privada,202301,CICLO 3,20230110,21717,29379020513,14539,21117168825,24,8210573161,
Privada,Exito Privada,202301,CICLO 3,20230111,24935,34107131733,11321,16389057605,25,4728111220,
Credicompras alkosto,Credicompras alkosto,202301,CICLO 1,20221211,6,67141527,5191,62485405856,01,67141527,
Credicompras alkosto,Credicompras alkosto,202301,CICLO 1,20221212,15,193531954,5182,62359015429,02,126390427,
Credicompras alkosto,Credicompras alkosto,202301,CICLO 1,20221213,23,292417062,5174,62260130321,03,98885108,
Credicompras alkosto,Credicompras alkosto,202301,CICLO 1,20221214,34,432020507,5163,62120526876,04,139603445,
Credicompras alkosto,Credicompras alkosto,202301,CICLO 1,20221215,69,813722150,5128,61738825233,05,381701643,
Credicompras alkosto,Credicompras alkosto,202301,CICLO 1,20221216,109,1217683647,5088,61334863736,06,403961497,
